,0
12790,0
12791,0
12792,0
12793,0
12794,0
12795,1
12796,0
12797,0
12798,0
12799,0
12800,1
12801,0
12802,0
12803,0
12804,1
12805,0
12806,0
12807,0
12808,1
12809,1
12810,0
12811,1
12812,1
12813,0
12814,0
12815,0
12816,0
12817,1
12818,1
12819,0
12820,0
12821,1
12822,1
12823,1
12824,0
12825,0
12826,1
12827,1
12828,0
12829,0
12830,1
12831,0
12832,0
12833,1
12834,0
12835,0
12836,0
12837,1
12838,0
12839,0
12840,0
12841,0
12842,0
12843,0
12844,1
12845,1
12846,0
12847,1
12848,0
12849,0
12850,1
12851,0
12852,1
12853,0
12854,0
12855,0
12856,0
12857,1
12858,1
12859,0
12860,0
12861,1
12862,1
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12870,0
12871,0
12872,1
12873,1
12874,1
12875,1
12876,0
12877,0
12878,1
12879,0
12880,0
12881,0
12882,0
12883,1
12884,0
12885,0
12886,0
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,1
12894,1
12895,0
12896,0
12897,0
12898,0
12899,0
12900,0
12901,1
12902,0
12903,1
12904,1
12905,0
12906,0
12907,0
12908,0
12909,0
12910,0
12911,1
12912,0
12913,1
12914,1
12915,1
12916,1
12917,1
12918,1
12919,0
12920,0
12921,0
12922,0
12923,0
12924,0
12925,0
12926,1
12927,1
12928,0
12929,0
12930,0
12931,1
12932,1
12933,0
12934,0
12935,0
12936,0
12937,1
12938,1
12939,0
12940,1
12941,0
12942,0
12943,0
12944,0
12945,0
12946,1
12947,0
12948,1
12949,1
12950,1
12951,1
12952,1
12953,1
12954,0
12955,0
12956,0
12957,1
12958,0
12959,1
12960,1
12961,1
12962,1
12963,1
12964,0
12965,1
12966,1
12967,0
12968,0
12969,0
12970,1
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,1
12978,1
12979,0
12980,0
12981,0
12982,0
12983,0
12984,0
12985,0
12986,1
12987,1
12988,1
12989,1
12990,0
12991,0
12992,0
12993,0
12994,1
12995,1
12996,1
12997,1
12998,0
12999,0
13000,0
13001,0
13002,0
13003,1
13004,0
13005,0
13006,0
13007,1
13008,0
13009,0
13010,0
13011,1
13012,0
13013,0
13014,0
13015,0
13016,0
13017,0
13018,0
13019,1
13020,0
13021,1
13022,0
13023,1
13024,0
13025,1
13026,0
13027,0
13028,0
13029,0
13030,0
13031,0
13032,0
13033,0
13034,1
13035,0
13036,0
13037,1
13038,0
13039,0
13040,1
13041,0
13042,1
13043,0
13044,0
13045,0
13046,1
13047,0
13048,1
13049,0
13050,0
13051,0
13052,1
13053,0
13054,1
13055,0
13056,1
13057,0
13058,0
13059,0
13060,0
13061,1
13062,0
13063,0
13064,1
13065,0
13066,1
13067,1
13068,0
13069,1
13070,0
13071,0
13072,0
13073,0
13074,0
13075,1
13076,0
13077,1
13078,0
13079,1
13080,1
13081,1
13082,1
13083,0
13084,0
13085,0
13086,1
13087,0
13088,1
13089,1
13090,0
13091,0
13092,1
13093,0
13094,0
13095,1
13096,0
13097,0
13098,0
13099,1
13100,0
13101,0
13102,1
13103,0
13104,1
13105,0
13106,1
13107,0
13108,1
13109,1
13110,0
13111,1
13112,0
13113,0
13114,0
13115,0
13116,0
13117,1
13118,0
13119,0
13120,0
13121,1
13122,0
13123,0
13124,1
13125,0
13126,1
13127,0
13128,0
13129,0
13130,0
13131,0
13132,0
13133,0
13134,0
13135,1
13136,1
13137,0
13138,1
13139,0
13140,0
13141,1
13142,0
13143,1
13144,0
13145,1
13146,1
13147,0
13148,0
13149,0
13150,0
13151,1
13152,1
13153,1
13154,0
13155,0
13156,0
13157,1
13158,1
13159,0
13160,0
13161,1
13162,0
13163,0
13164,1
13165,0
13166,1
13167,0
13168,1
13169,0
13170,0
13171,0
13172,0
13173,0
13174,0
13175,0
13176,1
13177,1
13178,0
13179,0
13180,0
13181,1
13182,0
13183,0
13184,0
13185,1
13186,0
13187,0
13188,0
13189,0
13190,1
13191,0
13192,0
13193,0
13194,0
13195,1
13196,0
13197,0
13198,1
13199,0
13200,1
13201,0
13202,0
13203,0
13204,0
13205,0
13206,1
13207,1
13208,0
13209,1
13210,0
13211,1
13212,0
13213,0
13214,1
13215,0
13216,0
13217,1
13218,1
13219,1
13220,0
13221,1
13222,1
13223,0
13224,1
13225,0
13226,0
13227,0
13228,0
13229,1
13230,0
13231,1
13232,1
13233,0
13234,0
13235,1
13236,0
13237,0
13238,0
13239,1
13240,0
13241,0
13242,0
13243,1
13244,1
13245,0
13246,0
13247,0
13248,0
13249,0
13250,0
13251,0
13252,1
13253,0
13254,0
13255,1
13256,0
13257,0
13258,1
13259,1
13260,0
13261,0
13262,0
13263,1
13264,0
13265,1
13266,0
13267,1
13268,0
13269,0
13270,1
13271,1
13272,1
13273,1
13274,0
13275,1
13276,0
13277,0
13278,0
13279,0
13280,0
13281,0
13282,0
13283,0
13284,0
13285,0
13286,0
13287,0
13288,0
13289,1
13290,0
13291,0
13292,0
13293,1
13294,0
13295,1
13296,0
13297,0
13298,0
13299,0
13300,1
13301,0
13302,0
13303,1
13304,1
13305,0
13306,0
13307,0
13308,1
13309,0
13310,0
13311,0
13312,1
13313,1
13314,0
13315,1
13316,0
13317,1
13318,1
13319,0
13320,1
13321,0
13322,1
13323,0
13324,0
13325,0
13326,0
13327,1
13328,0
13329,0
13330,1
13331,0
13332,0
13333,1
13334,1
13335,1
13336,0
13337,1
13338,0
13339,0
13340,1
13341,1
13342,0
13343,0
13344,0
13345,0
13346,0
13347,0
13348,0
13349,0
13350,1
13351,1
13352,0
13353,0
13354,0
13355,0
13356,1
13357,1
13358,1
13359,0
13360,0
13361,0
13362,0
13363,0
13364,0
13365,0
13366,0
13367,0
13368,0
13369,0
13370,0
13371,0
13372,0
13373,0
13374,0
13375,0
13376,0
13377,0
13378,0
13379,0
13380,0
13381,0
13382,1
13383,0
13384,0
13385,1
13386,1
13387,0
13388,0
13389,0
13390,0
13391,1
13392,0
13393,0
13394,0
13395,0
13396,0
13397,0
13398,1
13399,0
13400,0
13401,0
13402,1
13403,0
13404,1
13405,1
13406,0
13407,1
13408,0
13409,0
13410,0
13411,0
13412,0
13413,0
13414,0
13415,0
13416,0
13417,1
13418,1
13419,0
13420,0
13421,0
13422,0
13423,1
13424,0
13425,0
13426,0
13427,0
13428,0
13429,0
13430,1
13431,0
13432,1
13433,1
13434,1
13435,1
13436,0
13437,0
13438,1
13439,0
13440,0
13441,1
13442,1
13443,1
13444,0
13445,0
13446,0
13447,0
13448,0
13449,1
13450,1
13451,1
13452,0
13453,1
13454,1
13455,1
13456,1
13457,0
13458,0
13459,0
13460,1
13461,1
13462,0
13463,1
13464,0
13465,0
13466,0
13467,1
13468,0
13469,0
13470,1
13471,0
13472,0
13473,0
13474,1
13475,0
13476,0
13477,1
13478,0
13479,0
13480,0
13481,0
13482,0
13483,0
13484,0
13485,0
13486,0
13487,0
13488,0
13489,1
13490,0
13491,1
13492,0
13493,0
13494,0
13495,1
13496,0
13497,0
13498,1
13499,0
13500,0
13501,1
13502,0
13503,0
13504,0
13505,0
13506,0
13507,0
13508,1
13509,0
13510,0
13511,1
13512,0
13513,1
13514,0
13515,0
13516,0
13517,1
13518,0
13519,0
13520,0
13521,1
13522,0
13523,0
13524,1
13525,0
13526,1
13527,0
13528,0
13529,0
13530,1
13531,1
13532,1
13533,1
13534,0
13535,0
13536,1
13537,0
13538,1
13539,0
13540,1
13541,0
13542,0
13543,1
13544,1
13545,0
13546,0
13547,1
13548,0
13549,0
13550,1
13551,0
13552,0
13553,0
13554,0
13555,0
13556,0
13557,0
13558,0
13559,0
13560,0
13561,0
13562,1
13563,0
13564,0
13565,0
13566,0
13567,1
13568,0
13569,0
13570,1
13571,1
13572,1
13573,1
13574,0
13575,0
13576,0
13577,0
13578,0
13579,1
13580,0
13581,0
13582,1
13583,0
13584,0
13585,0
13586,0
13587,0
13588,0
13589,0
13590,0
13591,0
13592,0
13593,0
13594,0
13595,0
13596,1
13597,1
13598,0
13599,0
13600,1
13601,0
13602,0
13603,0
13604,0
13605,0
13606,0
13607,1
13608,1
13609,1
13610,0
13611,1
13612,0
13613,0
13614,0
13615,1
13616,1
13617,1
13618,1
13619,0
13620,0
13621,0
13622,0
13623,0
13624,1
13625,0
13626,0
13627,0
13628,1
13629,1
13630,0
13631,1
13632,0
13633,0
13634,0
13635,0
13636,0
13637,1
13638,0
13639,1
13640,0
13641,0
13642,0
13643,0
13644,1
13645,0
13646,1
13647,0
13648,1
13649,0
13650,0
13651,1
13652,1
13653,0
13654,0
13655,1
13656,0
13657,0
13658,0
13659,0
13660,0
13661,1
13662,1
13663,0
13664,0
13665,1
13666,1
13667,0
13668,1
13669,0
13670,0
13671,1
13672,0
13673,0
13674,0
13675,0
13676,0
13677,0
13678,1
13679,1
13680,1
13681,0
13682,1
13683,0
13684,0
13685,0
13686,1
13687,1
13688,0
13689,1
13690,0
13691,1
13692,0
13693,1
13694,1
13695,0
13696,1
13697,0
13698,0
13699,1
13700,0
13701,1
13702,1
13703,1
13704,0
13705,1
13706,0
13707,0
13708,0
13709,1
13710,1
13711,1
13712,1
13713,0
13714,0
13715,1
13716,0
13717,0
13718,0
13719,0
13720,1
13721,0
13722,1
13723,0
13724,1
13725,0
13726,0
13727,1
13728,0
13729,1
13730,0
13731,0
13732,0
13733,0
13734,0
13735,0
13736,0
13737,1
13738,0
13739,0
13740,0
13741,1
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,0
13750,0
13751,0
13752,1
13753,0
13754,0
13755,0
13756,0
13757,0
13758,0
13759,0
13760,0
13761,0
13762,1
13763,1
13764,1
13765,0
13766,0
13767,0
13768,1
13769,1
13770,0
13771,1
13772,0
13773,0
13774,1
13775,0
13776,0
13777,1
13778,0
13779,0
13780,0
13781,1
13782,1
13783,0
13784,1
13785,0
13786,0
13787,0
13788,0
13789,0
13790,0
13791,0
13792,0
13793,0
13794,1
13795,0
13796,0
13797,1
13798,1
13799,0
13800,0
13801,0
13802,1
13803,0
13804,0
13805,1
13806,1
13807,0
13808,1
13809,1
13810,0
13811,0
13812,0
13813,0
13814,0
13815,1
13816,0
13817,1
13818,1
13819,0
13820,0
13821,1
13822,0
13823,0
13824,1
13825,0
13826,0
13827,0
13828,0
13829,0
13830,0
13831,0
13832,1
13833,0
13834,0
13835,1
13836,0
13837,1
13838,0
13839,0
13840,0
13841,1
13842,0
13843,0
13844,0
13845,1
13846,0
13847,0
13848,0
13849,0
13850,1
13851,0
13852,0
13853,0
13854,1
13855,0
13856,0
13857,1
13858,1
13859,0
13860,1
13861,0
13862,0
13863,1
13864,1
13865,1
13866,1
13867,1
13868,0
13869,0
13870,0
13871,1
13872,1
13873,1
13874,1
13875,0
13876,0
13877,0
13878,1
13879,0
13880,0
13881,1
13882,0
13883,0
13884,1
13885,0
13886,1
13887,0
13888,0
13889,0
13890,1
13891,0
13892,0
13893,1
13894,0
13895,1
13896,1
13897,0
13898,0
13899,1
13900,0
13901,1
13902,0
13903,1
13904,0
13905,0
13906,0
13907,0
13908,1
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,1
13918,1
13919,0
13920,1
13921,0
13922,1
13923,0
13924,1
13925,1
13926,1
13927,1
13928,1
13929,0
13930,0
13931,1
13932,0
13933,0
13934,1
13935,1
13936,1
13937,0
13938,1
13939,0
13940,0
13941,1
13942,1
13943,0
13944,0
13945,0
13946,1
13947,0
13948,0
13949,1
13950,0
13951,0
13952,1
13953,1
13954,0
13955,0
13956,0
13957,1
13958,0
13959,0
13960,1
13961,0
13962,0
13963,0
13964,0
13965,0
13966,1
13967,1
13968,0
13969,0
13970,0
13971,0
13972,0
13973,1
13974,0
13975,1
13976,0
13977,0
13978,0
13979,1
13980,1
13981,0
13982,0
13983,0
13984,1
13985,1
13986,0
13987,0
13988,1
13989,0
13990,0
13991,0
13992,1
13993,1
13994,0
13995,0
13996,1
13997,0
13998,0
13999,1
14000,0
14001,0
14002,0
14003,0
14004,0
14005,1
14006,0
14007,0
14008,1
14009,0
14010,0
14011,1
14012,0
14013,0
14014,0
14015,1
14016,0
14017,1
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,0
14031,1
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,1
14042,1
14043,0
14044,0
14045,0
14046,0
14047,0
14048,1
14049,0
14050,1
14051,0
14052,0
14053,0
14054,1
14055,0
14056,0
14057,0
14058,0
14059,1
14060,0
14061,0
14062,1
14063,1
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,0
14073,0
14074,1
14075,0
14076,0
14077,0
14078,0
14079,0
14080,1
14081,1
14082,0
14083,0
14084,0
14085,1
14086,0
14087,0
14088,0
14089,0
14090,1
14091,0
14092,0
14093,1
14094,1
14095,1
14096,1
14097,0
14098,0
14099,1
14100,0
14101,0
14102,0
14103,0
14104,0
14105,0
14106,0
14107,0
14108,0
14109,0
14110,0
14111,1
14112,0
14113,0
14114,1
14115,1
14116,0
14117,1
14118,0
14119,0
14120,0
14121,1
14122,1
14123,0
14124,0
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,1
14132,0
14133,0
14134,0
14135,0
14136,1
14137,0
14138,0
14139,0
14140,0
14141,0
14142,1
14143,0
14144,0
14145,1
14146,1
14147,0
14148,0
14149,0
14150,0
14151,1
14152,0
14153,0
14154,0
14155,0
14156,0
14157,0
14158,1
14159,0
14160,0
14161,1
14162,0
14163,0
14164,0
14165,0
14166,0
14167,1
14168,1
14169,0
14170,0
14171,1
14172,0
14173,0
14174,0
14175,1
14176,0
14177,0
14178,0
14179,0
14180,0
14181,1
14182,1
14183,1
14184,0
14185,1
14186,0
14187,1
14188,0
14189,0
14190,1
14191,0
14192,0
14193,0
14194,1
14195,1
14196,1
14197,0
14198,0
14199,0
14200,0
14201,0
14202,0
14203,1
14204,0
14205,1
14206,0
14207,0
14208,1
14209,0
14210,0
14211,0
14212,0
14213,1
14214,1
14215,1
14216,1
14217,0
14218,0
14219,1
14220,0
14221,1
14222,0
14223,0
14224,0
14225,0
14226,0
14227,0
14228,1
14229,0
14230,0
14231,0
14232,1
14233,0
14234,0
14235,0
14236,1
14237,0
14238,1
14239,1
14240,0
14241,0
14242,1
14243,0
14244,0
14245,0
14246,1
14247,0
14248,0
14249,1
14250,1
14251,0
14252,0
14253,0
14254,0
14255,0
14256,1
14257,1
14258,1
14259,0
14260,0
14261,0
14262,1
14263,0
14264,0
14265,0
14266,0
14267,0
14268,1
14269,0
14270,0
14271,0
14272,0
14273,0
14274,0
14275,0
14276,0
14277,0
14278,0
14279,0
14280,0
14281,1
14282,0
14283,0
14284,0
14285,1
14286,0
14287,1
14288,0
14289,1
14290,1
14291,1
14292,0
14293,0
14294,1
14295,1
14296,1
14297,0
14298,0
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,0
14306,1
14307,0
14308,0
14309,0
14310,0
14311,0
14312,0
14313,0
14314,0
14315,0
14316,0
14317,0
14318,0
14319,1
14320,0
14321,0
14322,0
14323,0
14324,0
14325,1
14326,1
14327,0
14328,0
14329,0
14330,0
14331,0
14332,1
14333,0
14334,0
14335,0
14336,1
14337,0
14338,1
14339,0
14340,0
14341,0
14342,1
14343,0
14344,1
14345,1
14346,0
14347,0
14348,0
14349,0
14350,0
14351,1
14352,1
14353,0
14354,1
14355,0
14356,1
14357,0
14358,0
14359,0
14360,0
14361,0
14362,0
14363,0
14364,0
14365,0
14366,0
14367,0
14368,0
14369,0
14370,0
14371,0
14372,0
14373,1
14374,0
14375,1
14376,0
14377,1
14378,0
14379,0
14380,0
14381,0
14382,1
14383,0
14384,1
14385,1
14386,1
14387,0
14388,1
14389,0
14390,1
14391,0
14392,0
14393,0
14394,1
14395,1
14396,0
14397,0
14398,0
14399,0
14400,0
14401,0
14402,1
14403,0
14404,1
14405,1
14406,1
14407,0
14408,0
14409,1
14410,1
14411,0
14412,1
14413,1
14414,1
14415,1
14416,0
14417,1
14418,0
14419,0
14420,0
14421,0
14422,0
14423,0
14424,0
14425,0
14426,1
14427,1
14428,1
14429,0
14430,0
14431,0
14432,0
14433,0
14434,0
14435,0
14436,1
14437,0
14438,0
14439,1
14440,1
14441,1
14442,0
14443,0
14444,0
14445,0
14446,0
14447,0
14448,0
14449,0
14450,0
14451,0
14452,0
14453,1
14454,0
14455,1
14456,1
14457,0
14458,0
14459,0
14460,0
14461,0
14462,1
14463,1
14464,1
14465,0
14466,0
14467,0
14468,0
14469,1
14470,1
14471,0
14472,0
14473,0
14474,0
14475,1
14476,1
14477,0
14478,0
14479,1
14480,1
14481,0
14482,0
14483,0
14484,0
14485,0
14486,1
14487,0
14488,1
14489,0
14490,0
14491,1
14492,0
14493,1
14494,0
14495,0
14496,0
14497,0
14498,0
14499,0
14500,1
14501,1
14502,0
14503,1
14504,0
14505,1
14506,0
14507,1
14508,1
14509,0
14510,1
14511,0
14512,1
14513,1
14514,1
14515,0
14516,0
14517,0
14518,0
14519,0
14520,0
14521,1
14522,0
14523,0
14524,1
14525,0
14526,0
14527,0
14528,0
14529,0
14530,0
14531,1
14532,0
14533,0
14534,0
14535,0
14536,0
14537,1
14538,0
14539,0
14540,0
14541,0
14542,1
14543,0
14544,1
14545,0
14546,0
14547,0
14548,1
14549,1
14550,0
14551,0
14552,0
14553,1
14554,1
14555,0
14556,1
14557,0
14558,0
14559,0
14560,1
14561,0
14562,1
14563,0
14564,1
14565,1
14566,0
14567,0
14568,0
14569,1
14570,0
14571,0
14572,0
14573,0
14574,0
14575,1
14576,0
14577,1
14578,0
14579,1
14580,0
14581,0
14582,0
14583,0
14584,0
14585,1
14586,0
14587,0
14588,1
14589,1
14590,0
14591,0
14592,1
14593,0
14594,0
14595,0
14596,1
14597,1
14598,0
14599,0
14600,1
14601,1
14602,0
14603,1
14604,0
14605,1
14606,0
14607,0
14608,0
14609,0
14610,1
14611,0
14612,1
14613,0
14614,1
14615,1
14616,1
14617,1
14618,0
14619,0
14620,1
14621,1
14622,0
14623,0
14624,0
14625,0
14626,0
14627,0
14628,0
14629,0
14630,0
14631,0
14632,1
14633,0
14634,1
14635,0
14636,1
14637,1
14638,0
14639,0
14640,0
14641,1
14642,1
14643,0
14644,0
14645,1
14646,0
14647,1
14648,0
14649,0
14650,0
14651,1
14652,1
14653,0
14654,0
14655,0
14656,1
14657,0
14658,1
14659,1
14660,1
14661,0
14662,1
14663,1
14664,0
14665,0
14666,1
14667,0
14668,1
14669,0
14670,1
14671,0
14672,1
14673,1
14674,0
14675,0
14676,0
14677,0
14678,0
14679,0
14680,0
14681,0
14682,1
14683,0
14684,1
14685,1
14686,1
14687,1
14688,1
14689,0
14690,0
14691,0
14692,0
14693,0
14694,0
14695,1
14696,0
14697,1
14698,0
14699,0
14700,1
14701,0
14702,1
14703,0
14704,1
14705,0
14706,0
14707,0
14708,1
14709,0
14710,0
14711,0
14712,0
14713,1
14714,0
14715,0
14716,0
14717,0
14718,0
14719,1
14720,0
14721,0
14722,1
14723,1
14724,0
14725,1
14726,0
14727,1
14728,0
14729,0
14730,0
14731,0
14732,1
14733,1
14734,0
14735,0
14736,0
14737,1
14738,1
14739,0
14740,0
14741,1
14742,0
14743,1
14744,0
14745,0
14746,0
14747,0
14748,0
14749,0
14750,1
14751,0
14752,0
14753,1
14754,1
14755,1
14756,1
14757,0
14758,1
14759,0
14760,1
14761,0
14762,0
14763,1
14764,0
14765,0
14766,1
14767,0
14768,0
14769,1
14770,0
14771,1
14772,0
14773,1
14774,0
14775,0
14776,0
14777,0
14778,0
14779,0
14780,1
14781,0
14782,1
14783,1
14784,0
14785,0
14786,0
14787,1
14788,0
14789,1
14790,1
14791,0
14792,0
14793,1
14794,0
14795,0
14796,0
14797,1
14798,0
14799,0
14800,0
14801,0
14802,0
14803,0
14804,0
14805,0
14806,1
14807,1
14808,0
14809,0
14810,0
14811,0
14812,0
14813,1
14814,1
14815,0
14816,0
14817,1
14818,0
14819,0
14820,0
14821,0
14822,0
14823,0
14824,0
14825,0
14826,1
14827,0
14828,0
14829,0
14830,0
14831,0
14832,0
14833,1
14834,0
14835,0
14836,0
14837,1
14838,0
14839,0
14840,1
14841,1
14842,1
14843,1
14844,0
14845,1
14846,0
14847,1
14848,0
14849,1
14850,1
14851,0
14852,0
14853,0
14854,1
14855,1
14856,0
14857,1
14858,0
14859,0
14860,0
14861,0
14862,1
14863,1
14864,0
14865,1
14866,0
14867,1
14868,0
14869,0
14870,1
14871,0
14872,1
14873,0
14874,1
14875,0
14876,0
14877,0
14878,1
14879,1
14880,0
14881,1
14882,0
14883,0
14884,0
14885,0
14886,0
14887,0
14888,0
14889,0
14890,1
14891,1
14892,0
14893,0
14894,0
14895,1
14896,0
14897,0
14898,0
14899,1
14900,0
14901,1
14902,0
14903,1
14904,0
14905,1
14906,0
14907,1
14908,0
14909,1
14910,1
14911,1
14912,0
14913,0
14914,0
14915,0
14916,1
14917,0
14918,1
14919,0
14920,1
14921,1
14922,0
14923,0
14924,0
14925,1
14926,0
14927,0
14928,0
14929,0
14930,0
14931,1
14932,0
14933,1
14934,1
14935,1
14936,1
14937,0
14938,0
14939,0
14940,0
14941,0
14942,1
14943,0
14944,0
14945,1
14946,0
14947,0
14948,0
14949,0
14950,0
14951,1
14952,0
14953,0
14954,1
14955,0
14956,0
14957,1
14958,1
14959,0
14960,0
14961,0
14962,0
14963,0
14964,0
14965,1
14966,0
14967,0
14968,1
14969,0
14970,1
14971,0
14972,1
14973,0
14974,0
14975,0
14976,1
14977,1
14978,1
14979,0
14980,0
14981,1
14982,0
14983,0
14984,0
14985,0
14986,0
14987,0
14988,1
14989,0
14990,0
14991,0
14992,1
14993,0
14994,0
14995,0
14996,0
14997,1
14998,0
14999,0
15000,1
15001,0
15002,0
15003,0
15004,0
15005,0
15006,0
15007,0
15008,1
15009,1
15010,1
15011,1
15012,1
15013,0
15014,0
15015,1
15016,0
15017,0
15018,0
15019,0
15020,0
15021,0
15022,1
15023,0
15024,0
15025,0
15026,1
15027,0
15028,0
15029,0
15030,1
15031,1
15032,1
15033,1
15034,0
15035,0
15036,0
15037,0
15038,1
15039,1
15040,0
15041,1
15042,1
15043,0
15044,0
15045,0
15046,0
15047,0
15048,1
15049,1
15050,0
15051,0
15052,0
15053,1
15054,1
15055,1
15056,1
15057,0
15058,0
15059,0
15060,0
15061,0
15062,0
15063,0
15064,1
15065,1
15066,1
15067,0
15068,1
15069,0
15070,1
15071,0
15072,0
15073,0
15074,1
15075,1
15076,1
15077,0
15078,0
15079,0
15080,0
15081,1
15082,1
15083,0
15084,1
15085,1
15086,0
15087,1
15088,0
15089,1
15090,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,1
15097,0
15098,0
15099,0
15100,1
15101,1
15102,1
15103,1
15104,0
15105,0
15106,1
15107,0
15108,1
15109,1
15110,0
15111,0
15112,1
15113,1
15114,0
15115,0
15116,1
15117,0
15118,0
15119,1
15120,0
15121,1
15122,1
15123,0
15124,1
15125,0
15126,0
15127,1
15128,1
15129,0
15130,0
15131,1
15132,1
15133,0
15134,0
15135,0
15136,1
15137,0
15138,0
15139,0
15140,1
15141,0
15142,0
15143,0
15144,0
15145,1
15146,0
15147,0
15148,0
15149,1
15150,1
15151,1
15152,0
15153,0
15154,0
15155,0
15156,0
15157,0
15158,0
15159,0
15160,0
15161,0
15162,1
15163,1
15164,0
15165,0
15166,1
15167,0
15168,1
15169,1
15170,0
15171,1
15172,0
15173,1
15174,0
15175,0
15176,0
15177,0
15178,0
15179,1
15180,1
15181,0
15182,0
15183,0
15184,1
15185,0
15186,0
15187,0
15188,0
15189,1
15190,0
15191,1
15192,1
15193,1
15194,0
15195,0
15196,0
15197,0
15198,0
15199,0
15200,0
15201,0
15202,0
15203,0
15204,1
15205,1
15206,0
15207,1
15208,0
15209,0
15210,0
15211,0
15212,0
15213,0
15214,0
15215,1
15216,0
15217,0
15218,0
15219,1
15220,0
15221,1
15222,0
15223,0
15224,0
15225,0
15226,0
15227,1
15228,0
15229,1
15230,0
15231,0
15232,0
15233,0
15234,0
15235,1
15236,0
15237,0
15238,1
15239,0
15240,1
15241,0
15242,0
15243,0
15244,1
15245,0
15246,1
15247,0
15248,0
15249,0
15250,1
15251,0
15252,0
15253,0
15254,0
15255,0
15256,1
15257,0
15258,0
15259,0
15260,0
15261,1
15262,1
15263,0
15264,1
15265,1
15266,0
15267,0
15268,1
15269,0
15270,1
15271,0
15272,0
15273,0
15274,0
15275,0
15276,0
15277,0
15278,0
15279,0
15280,0
15281,0
15282,0
15283,0
15284,0
15285,0
15286,0
15287,0
15288,1
15289,0
15290,0
15291,0
15292,0
15293,0
15294,0
15295,1
15296,0
15297,0
15298,0
15299,0
15300,0
15301,1
15302,0
15303,0
15304,0
15305,0
15306,0
15307,0
15308,0
15309,0
15310,1
15311,1
15312,0
15313,1
15314,1
15315,1
15316,1
15317,0
15318,0
15319,0
15320,0
15321,0
15322,1
15323,0
15324,1
15325,0
15326,1
15327,1
15328,1
15329,1
15330,0
15331,1
15332,0
15333,0
15334,1
15335,0
15336,1
15337,1
15338,0
15339,0
15340,1
15341,0
15342,0
15343,0
15344,0
15345,1
15346,0
15347,0
15348,0
15349,0
15350,0
15351,1
15352,0
15353,0
15354,0
15355,0
15356,1
15357,0
15358,0
15359,1
15360,1
15361,1
15362,1
15363,0
15364,0
15365,1
15366,0
15367,1
15368,0
15369,0
15370,0
15371,0
15372,0
15373,0
15374,0
15375,0
15376,0
15377,0
15378,0
15379,0
15380,0
15381,0
15382,0
15383,1
15384,0
15385,1
15386,0
15387,0
15388,0
15389,0
15390,0
15391,0
15392,1
15393,0
15394,0
15395,0
15396,0
15397,1
15398,0
15399,1
15400,0
15401,0
15402,1
15403,1
15404,1
15405,0
15406,1
15407,1
15408,0
15409,0
15410,0
15411,0
15412,0
15413,0
15414,0
15415,1
15416,1
15417,0
15418,0
15419,1
15420,0
15421,1
15422,0
15423,0
15424,0
15425,0
15426,1
15427,1
15428,0
15429,0
15430,1
15431,0
15432,1
15433,0
15434,1
15435,0
15436,0
15437,1
15438,0
15439,0
15440,0
15441,0
15442,1
15443,0
15444,0
15445,0
15446,0
15447,0
15448,0
15449,1
15450,0
15451,1
15452,0
15453,0
15454,1
15455,0
15456,0
15457,0
15458,0
15459,0
15460,1
15461,1
15462,1
15463,0
15464,1
15465,0
15466,1
15467,1
15468,0
15469,0
15470,0
15471,0
15472,0
15473,0
15474,1
15475,0
15476,0
15477,1
15478,1
15479,0
15480,0
15481,0
15482,0
15483,0
15484,0
15485,0
15486,1
15487,1
15488,0
15489,1
15490,0
15491,1
15492,0
15493,0
15494,0
15495,0
15496,0
15497,0
15498,0
15499,0
15500,0
15501,0
15502,0
15503,1
15504,1
15505,0
15506,0
15507,1
15508,1
15509,1
15510,0
15511,0
15512,0
15513,1
15514,1
15515,1
15516,0
15517,1
15518,1
15519,0
15520,0
15521,0
15522,1
15523,0
15524,0
15525,0
15526,0
15527,0
15528,0
15529,1
15530,1
15531,1
15532,0
15533,0
15534,0
15535,1
15536,1
15537,0
15538,0
15539,0
15540,1
15541,0
15542,0
15543,1
15544,0
15545,0
15546,0
15547,0
15548,0
15549,1
15550,0
15551,0
15552,1
15553,1
15554,1
15555,0
15556,0
15557,0
15558,0
15559,0
15560,0
15561,1
15562,1
15563,0
15564,0
15565,1
15566,0
15567,0
15568,1
15569,0
15570,0
15571,0
15572,1
15573,0
15574,0
15575,0
15576,0
15577,1
15578,0
15579,1
15580,0
15581,0
15582,0
15583,0
15584,0
15585,0
15586,0
15587,0
15588,0
